"","CN","PLT_CN","PREV_TRE_CN","INVYR","CYCLE","STATECD","UNITCD","COUNTYCD","PLOT","SUCP","cycle_aw","SUBP","TREE","CONDID","PREVCOND","STATUSCD","SPCD","SPGRPCD","DIA","DIACALC","DIAHTCD","HT","HTCD","AGENTCD","BHAGE","CCLCD","DECAYCD"
"2106",51620115020004,39634904010690,NA,2005,"3",35,3,3,92381,"35_3_3_92381","2",4,1,1,NA,1,"122",11,7.8,7.8,1,35,1,NA,NA,3,NA
"2107",51620116020004,39634904010690,NA,2005,"3",35,3,3,92381,"35_3_3_92381","2",4,2,1,NA,1,"122",11,12,12,1,48,1,NA,NA,3,NA
"2108",51620117020004,39634904010690,NA,2005,"3",35,3,3,92381,"35_3_3_92381","2",4,3,1,NA,1,"122",11,5.7,5.7,1,25,1,NA,NA,3,NA
"2109",175052843020004,39635536010690,NA,2005,"3",35,3,17,85429,"35_3_17_85429","2",1,1,1,NA,1,"15",12,14.5,14.5,1,83,1,NA,108,3,NA
"2110",175052844020004,39635536010690,NA,2005,"3",35,3,17,85429,"35_3_17_85429","2",1,2,1,NA,1,"15",12,8.7,8.7,1,45,1,NA,78,3,NA
"2111",175052845020004,39635536010690,NA,2005,"3",35,3,17,85429,"35_3_17_85429","2",1,3,1,NA,1,"122",11,27.3,27.3,1,92,1,NA,182,3,NA
"2112",175052846020004,39635536010690,NA,2005,"3",35,3,17,85429,"35_3_17_85429","2",1,4,1,NA,1,"15",12,18.5,18.5,1,78,1,NA,115,3,NA
"2113",175052847020004,39635536010690,NA,2005,"3",35,3,17,85429,"35_3_17_85429","2",2,1,1,NA,1,"202",10,13.4,13.4,1,65,1,NA,58,3,NA
"2114",175052848020004,39635536010690,NA,2005,"3",35,3,17,85429,"35_3_17_85429","2",2,2,1,NA,1,"122",11,20.4,20.4,1,86,1,NA,189,3,NA
"2115",175052849020004,39635536010690,NA,2005,"3",35,3,17,85429,"35_3_17_85429","2",2,3,1,NA,1,"202",10,16.7,16.7,1,76,1,NA,134,3,NA
"2116",175052850020004,39635536010690,NA,2005,"3",35,3,17,85429,"35_3_17_85429","2",2,4,1,NA,1,"122",11,9.2,9.2,1,49,1,NA,77,3,NA
"2117",175052851020004,39635536010690,NA,2005,"3",35,3,17,85429,"35_3_17_85429","2",2,5,1,NA,1,"202",10,11,11,1,60,1,NA,90,3,NA
"2118",175052852020004,39635536010690,NA,2005,"3",35,3,17,85429,"35_3_17_85429","2",2,6,1,NA,1,"814",48,1.4,1.4,2,7,1,NA,NA,4,NA
"2119",175052853020004,39635536010690,NA,2005,"3",35,3,17,85429,"35_3_17_85429","2",3,1,1,NA,1,"202",10,10.1,10.1,1,65,1,NA,NA,3,NA
"2120",175052854020004,39635536010690,NA,2005,"3",35,3,17,85429,"35_3_17_85429","2",3,2,1,NA,1,"15",12,16.7,16.7,1,60,1,NA,NA,3,NA
"2121",175052855020004,39635536010690,NA,2005,"3",35,3,17,85429,"35_3_17_85429","2",3,3,1,NA,2,"746",44,8.9,8.9,1,62,1,70,NA,NA,2
"2122",175052856020004,39635536010690,NA,2005,"3",35,3,17,85429,"35_3_17_85429","2",3,4,1,NA,1,"202",10,11.2,11.2,1,65,1,NA,NA,3,NA
"2123",175052857020004,39635536010690,NA,2005,"3",35,3,17,85429,"35_3_17_85429","2",3,5,1,NA,1,"202",10,12.5,12.5,1,76,1,NA,NA,3,NA
"2124",175052858020004,39635536010690,NA,2005,"3",35,3,17,85429,"35_3_17_85429","2",3,6,1,NA,1,"202",10,2.1,2.1,1,17,1,NA,NA,4,NA
"2125",175052859020004,39635536010690,NA,2005,"3",35,3,17,85429,"35_3_17_85429","2",4,1,1,NA,1,"202",10,12.3,12.3,1,68,1,NA,NA,3,NA
"2126",175052860020004,39635536010690,NA,2005,"3",35,3,17,85429,"35_3_17_85429","2",4,2,1,NA,1,"15",12,22.5,22.5,1,96,1,NA,165,3,NA
"2127",175052861020004,39635536010690,NA,2005,"3",35,3,17,85429,"35_3_17_85429","2",4,3,1,NA,1,"15",12,25.4,25.4,1,95,1,NA,188,3,NA
"2128",175052864020004,39635536010690,NA,2005,"3",35,3,17,85429,"35_3_17_85429","2",4,6,1,NA,1,"15",12,16.4,16.4,1,75,1,NA,NA,3,NA
"2129",175052862020004,39635536010690,NA,2005,"3",35,3,17,85429,"35_3_17_85429","2",4,4,1,NA,1,"746",44,11.2,11.2,1,71,1,NA,135,3,NA
"2130",175052863020004,39635536010690,NA,2005,"3",35,3,17,85429,"35_3_17_85429","2",4,5,1,NA,1,"202",10,15.2,15.2,1,77,1,NA,NA,3,NA
"2131",51629694020004,39635551010690,NA,2005,"3",35,3,17,85830,"35_3_17_85830","2",1,1,1,NA,1,"63",23,11.1,11.1,2,21,1,NA,NA,3,NA
"2132",51629697020004,39635551010690,NA,2005,"3",35,3,17,85830,"35_3_17_85830","2",1,4,1,NA,1,"63",23,8.4,8.4,2,18,1,NA,NA,3,NA
"2133",51629699020004,39635551010690,NA,2005,"3",35,3,17,85830,"35_3_17_85830","2",2,1,2,NA,1,"63",23,5.4,5.4,2,16,1,NA,NA,3,NA
"2134",51629700020004,39635551010690,NA,2005,"3",35,3,17,85830,"35_3_17_85830","2",2,2,2,NA,1,"122",11,9.4,9.4,1,41,1,NA,80,3,NA
"2135",51629707020004,39635551010690,NA,2005,"3",35,3,17,85830,"35_3_17_85830","2",3,7,1,NA,1,"63",23,5.3,5.3,2,18,1,NA,NA,4,NA
"2136",51629708020004,39635551010690,NA,2005,"3",35,3,17,85830,"35_3_17_85830","2",3,8,1,NA,1,"63",23,15,15,2,27,1,NA,NA,3,NA
"2137",51629709020004,39635551010690,NA,2005,"3",35,3,17,85830,"35_3_17_85830","2",3,9,1,NA,1,"63",23,9,9,2,20,1,NA,NA,4,NA
"2138",51629710020004,39635551010690,NA,2005,"3",35,3,17,85830,"35_3_17_85830","2",3,10,1,NA,1,"63",23,10.6,10.6,2,12,1,NA,NA,5,NA
"2139",51629711020004,39635551010690,NA,2005,"3",35,3,17,85830,"35_3_17_85830","2",3,11,1,NA,1,"63",23,11.3,11.3,2,28,1,NA,NA,3,NA
"2140",51629712020004,39635551010690,NA,2005,"3",35,3,17,85830,"35_3_17_85830","2",3,12,1,NA,1,"63",23,11,11,2,19,1,NA,NA,3,NA
"2141",51629713020004,39635551010690,NA,2005,"3",35,3,17,85830,"35_3_17_85830","2",3,13,1,NA,1,"63",23,3.1,3.1,2,12,1,NA,NA,4,NA
"2142",51629715020004,39635551010690,NA,2005,"3",35,3,17,85830,"35_3_17_85830","2",3,15,1,NA,1,"106",23,2.8,2.8,2,16,1,NA,NA,4,NA
"2143",51629716020004,39635551010690,NA,2005,"3",35,3,17,85830,"35_3_17_85830","2",4,1,2,NA,1,"122",11,7.7,7.7,1,44,1,NA,NA,4,NA
"2144",51629717020004,39635551010690,NA,2005,"3",35,3,17,85830,"35_3_17_85830","2",4,2,2,NA,1,"63",23,9.8,9.8,2,25,1,NA,NA,4,NA
"2145",51629718020004,39635551010690,NA,2005,"3",35,3,17,85830,"35_3_17_85830","2",4,3,2,NA,1,"122",11,15.6,15.6,1,75,1,NA,90,3,NA
"2146",51629719020004,39635551010690,NA,2005,"3",35,3,17,85830,"35_3_17_85830","2",4,4,2,NA,1,"122",11,13.4,13.4,1,71,1,NA,90,3,NA
"2147",51629720020004,39635551010690,NA,2005,"3",35,3,17,85830,"35_3_17_85830","2",4,5,2,NA,1,"122",11,13,13,1,73,1,NA,NA,3,NA
"2148",51629721020004,39635551010690,NA,2005,"3",35,3,17,85830,"35_3_17_85830","2",4,6,2,NA,1,"122",11,9.3,9.3,1,59,1,NA,NA,3,NA
"2149",51629722020004,39635551010690,NA,2005,"3",35,3,17,85830,"35_3_17_85830","2",4,7,2,NA,1,"122",11,10.9,10.9,1,62,1,NA,NA,3,NA
"2150",51629723020004,39635551010690,NA,2005,"3",35,3,17,85830,"35_3_17_85830","2",4,8,2,NA,1,"122",11,9.4,9.4,1,63,1,NA,NA,3,NA
"2151",51629724020004,39635551010690,NA,2005,"3",35,3,17,85830,"35_3_17_85830","2",4,9,2,NA,1,"122",11,8,8,1,55,1,NA,NA,4,NA
"2152",51630351020004,39635565010690,NA,2005,"3",35,3,17,85880,"35_3_17_85880","2",1,1,1,NA,1,"63",23,23.9,23.9,2,23,1,NA,NA,3,NA
"2153",51630352020004,39635565010690,NA,2005,"3",35,3,17,85880,"35_3_17_85880","2",1,2,1,NA,1,"106",23,7.6,7.6,2,24,1,NA,NA,3,NA
"2154",51630354020004,39635565010690,NA,2005,"3",35,3,17,85880,"35_3_17_85880","2",1,4,1,NA,1,"63",23,10.2,10.2,2,12,1,NA,NA,3,NA
"2155",51630355020004,39635565010690,NA,2005,"3",35,3,17,85880,"35_3_17_85880","2",1,5,1,NA,1,"63",23,6.9,6.9,2,15,1,NA,NA,3,NA
"2156",51630356020004,39635565010690,NA,2005,"3",35,3,17,85880,"35_3_17_85880","2",1,6,1,NA,1,"122",11,17.4,17.4,1,36,1,NA,125,2,NA
"2157",51630357020004,39635565010690,NA,2005,"3",35,3,17,85880,"35_3_17_85880","2",2,1,1,NA,1,"69",23,6.1,6.1,2,11,1,NA,NA,3,NA
"2158",51630358020004,39635565010690,NA,2005,"3",35,3,17,85880,"35_3_17_85880","2",2,2,1,NA,1,"106",23,6,6,2,19,1,NA,NA,3,NA
"2159",51630359020004,39635565010690,NA,2005,"3",35,3,17,85880,"35_3_17_85880","2",2,3,1,NA,1,"63",23,6.2,6.2,2,11,1,NA,NA,3,NA
"2160",51630360020004,39635565010690,NA,2005,"3",35,3,17,85880,"35_3_17_85880","2",2,4,1,NA,1,"63",23,8.8,8.8,2,12,1,NA,NA,3,NA
"2161",51630361020004,39635565010690,NA,2005,"3",35,3,17,85880,"35_3_17_85880","2",2,5,1,NA,1,"106",23,5.5,5.5,2,19,1,NA,NA,3,NA
"2162",51630364020004,39635565010690,NA,2005,"3",35,3,17,85880,"35_3_17_85880","2",2,8,1,NA,1,"63",23,16.8,16.8,2,18,1,NA,NA,3,NA
"2163",51629725020004,39635551010690,NA,2005,"3",35,3,17,85830,"35_3_17_85830","2",4,10,2,NA,1,"122",11,7.8,7.8,1,53,1,NA,55,4,NA
"2164",51629726020004,39635551010690,NA,2005,"3",35,3,17,85830,"35_3_17_85830","2",4,11,2,NA,1,"122",11,8,8,1,55,1,NA,NA,4,NA
"2165",51629727020004,39635551010690,NA,2005,"3",35,3,17,85830,"35_3_17_85830","2",4,12,2,NA,1,"122",11,9.5,9.5,1,43,1,NA,NA,4,NA
"2166",51630362020004,39635565010690,NA,2005,"3",35,3,17,85880,"35_3_17_85880","2",2,6,1,NA,1,"63",23,6.9,6.9,2,12,1,NA,NA,3,NA
"2167",51630367020004,39635565010690,NA,2005,"3",35,3,17,85880,"35_3_17_85880","2",3,1,1,NA,1,"63",23,10.4,10.4,2,18,1,NA,NA,1,NA
"2168",51630368020004,39635565010690,NA,2005,"3",35,3,17,85880,"35_3_17_85880","2",3,2,1,NA,1,"63",23,19.4,19.4,2,22,1,NA,NA,3,NA
"2169",51630370020004,39635565010690,NA,2005,"3",35,3,17,85880,"35_3_17_85880","2",4,1,1,NA,1,"63",23,20.8,20.8,2,33,1,NA,NA,3,NA
"2170",51630371020004,39635565010690,NA,2005,"3",35,3,17,85880,"35_3_17_85880","2",4,2,1,NA,1,"63",23,10,10,2,31,1,NA,NA,3,NA
"2171",51630372020004,39635565010690,NA,2005,"3",35,3,17,85880,"35_3_17_85880","2",4,3,1,NA,1,"122",11,19.3,19.3,1,69,1,NA,98,2,NA
"2172",51629837020004,39635553010690,NA,2005,"3",35,3,17,86659,"35_3_17_86659","2",1,1,1,NA,1,"63",23,10.8,10.8,2,15,1,NA,NA,3,NA
"2173",51629838020004,39635553010690,NA,2005,"3",35,3,17,86659,"35_3_17_86659","2",1,2,1,NA,1,"63",23,5.8,5.8,2,12,1,NA,NA,4,NA
"2174",51629839020004,39635553010690,NA,2005,"3",35,3,17,86659,"35_3_17_86659","2",1,3,1,NA,1,"63",23,10.2,10.2,2,18,1,NA,NA,3,NA
"2175",51629840020004,39635553010690,NA,2005,"3",35,3,17,86659,"35_3_17_86659","2",1,4,1,NA,1,"106",23,5.1,5.1,2,17,1,NA,NA,3,NA
"2176",51629841020004,39635553010690,NA,2005,"3",35,3,17,86659,"35_3_17_86659","2",1,5,1,NA,1,"63",23,17.6,17.6,2,23,1,NA,NA,3,NA
"2177",51629842020004,39635553010690,NA,2005,"3",35,3,17,86659,"35_3_17_86659","2",1,6,1,NA,1,"63",23,11,11,2,23,1,NA,NA,3,NA
"2178",51629843020004,39635553010690,NA,2005,"3",35,3,17,86659,"35_3_17_86659","2",1,7,1,NA,1,"106",23,7.1,7.1,2,24,1,NA,NA,3,NA
"2179",51629844020004,39635553010690,NA,2005,"3",35,3,17,86659,"35_3_17_86659","2",1,8,1,NA,1,"106",23,7,7,2,21,1,NA,NA,3,NA
"2180",51629845020004,39635553010690,NA,2005,"3",35,3,17,86659,"35_3_17_86659","2",1,9,1,NA,1,"63",23,6.8,6.8,2,10,1,NA,NA,3,NA
"2181",51629846020004,39635553010690,NA,2005,"3",35,3,17,86659,"35_3_17_86659","2",1,10,1,NA,1,"63",23,1.6,1.6,2,6,1,NA,NA,5,NA
"2182",51629847020004,39635553010690,NA,2005,"3",35,3,17,86659,"35_3_17_86659","2",1,11,1,NA,1,"106",23,1.9,1.9,2,9,1,NA,NA,5,NA
"2183",51629848020004,39635553010690,NA,2005,"3",35,3,17,86659,"35_3_17_86659","2",1,12,1,NA,1,"106",23,2.2,2.2,2,12,1,NA,NA,5,NA
"2184",51629849020004,39635553010690,NA,2005,"3",35,3,17,86659,"35_3_17_86659","2",2,1,1,NA,1,"63",23,5.5,5.5,2,11,1,NA,NA,3,NA
"2185",51629850020004,39635553010690,NA,2005,"3",35,3,17,86659,"35_3_17_86659","2",2,2,1,NA,1,"63",23,8.4,8.4,2,11,1,NA,NA,3,NA
"2186",51629851020004,39635553010690,NA,2005,"3",35,3,17,86659,"35_3_17_86659","2",2,3,1,NA,1,"63",23,5.9,5.9,2,10,1,NA,NA,4,NA
"2187",51629852020004,39635553010690,NA,2005,"3",35,3,17,86659,"35_3_17_86659","2",2,4,1,NA,2,"63",23,5,5,2,7,1,30,NA,NA,1
"2188",51629853020004,39635553010690,NA,2005,"3",35,3,17,86659,"35_3_17_86659","2",2,5,1,NA,1,"63",23,20.1,20.1,2,21,1,NA,NA,2,NA
"2189",51629854020004,39635553010690,NA,2005,"3",35,3,17,86659,"35_3_17_86659","2",3,1,1,NA,1,"63",23,5.4,5.4,2,15,1,NA,NA,4,NA
"2190",51629855020004,39635553010690,NA,2005,"3",35,3,17,86659,"35_3_17_86659","2",3,2,1,NA,1,"63",23,8.6,8.6,2,17,1,NA,NA,3,NA
"2191",51629856020004,39635553010690,NA,2005,"3",35,3,17,86659,"35_3_17_86659","2",3,3,1,NA,1,"106",23,6.2,6.2,2,23,1,NA,NA,3,NA
"2192",51629860020004,39635553010690,NA,2005,"3",35,3,17,86659,"35_3_17_86659","2",3,7,1,NA,1,"122",11,6.7,6.7,1,33,1,NA,28,2,NA
"2193",51629857020004,39635553010690,NA,2005,"3",35,3,17,86659,"35_3_17_86659","2",3,4,1,NA,1,"63",23,7.9,7.9,2,18,1,NA,NA,3,NA
"2194",51629859020004,39635553010690,NA,2005,"3",35,3,17,86659,"35_3_17_86659","2",3,6,1,NA,1,"106",23,5.6,5.6,2,21,1,NA,NA,4,NA
"2195",51629861020004,39635553010690,NA,2005,"3",35,3,17,86659,"35_3_17_86659","2",3,8,1,NA,1,"63",23,10.2,10.2,2,18,1,NA,NA,4,NA
"2196",51629862020004,39635553010690,NA,2005,"3",35,3,17,86659,"35_3_17_86659","2",3,9,1,NA,1,"106",23,5.7,5.7,2,23,1,NA,NA,3,NA
"2197",51629863020004,39635553010690,NA,2005,"3",35,3,17,86659,"35_3_17_86659","2",3,10,1,NA,1,"106",23,12,12,2,37,1,NA,NA,2,NA
"2198",51629864020004,39635553010690,NA,2005,"3",35,3,17,86659,"35_3_17_86659","2",3,11,1,NA,1,"122",11,10.5,10.5,1,36,1,NA,66,2,NA
"2199",51629865020004,39635553010690,NA,2005,"3",35,3,17,86659,"35_3_17_86659","2",3,12,1,NA,1,"63",23,4.6,4.6,2,10,1,NA,NA,4,NA
"2200",51629866020004,39635553010690,NA,2005,"3",35,3,17,86659,"35_3_17_86659","2",3,13,1,NA,1,"106",23,1.8,1.8,2,9,1,NA,NA,5,NA
"2201",51629867020004,39635553010690,NA,2005,"3",35,3,17,86659,"35_3_17_86659","2",3,14,1,NA,1,"106",23,1.7,1.7,2,7,1,NA,NA,5,NA
"2202",51629868020004,39635553010690,NA,2005,"3",35,3,17,86659,"35_3_17_86659","2",3,15,1,NA,1,"106",23,1.5,1.5,2,9,1,NA,NA,5,NA
"2203",51629869020004,39635553010690,NA,2005,"3",35,3,17,86659,"35_3_17_86659","2",3,16,1,NA,1,"63",23,2.1,2.1,2,6,1,NA,NA,5,NA
"2204",51629870020004,39635553010690,NA,2005,"3",35,3,17,86659,"35_3_17_86659","2",3,17,1,NA,1,"63",23,1.9,1.9,2,8,1,NA,NA,5,NA
"2205",51629872020004,39635553010690,NA,2005,"3",35,3,17,86659,"35_3_17_86659","2",4,2,1,NA,1,"106",23,5.1,5.1,2,13,1,NA,NA,4,NA
"2206",51629873020004,39635553010690,NA,2005,"3",35,3,17,86659,"35_3_17_86659","2",4,3,1,NA,1,"106",23,10,10,2,29,1,NA,NA,2,NA
"2207",51629874020004,39635553010690,NA,2005,"3",35,3,17,86659,"35_3_17_86659","2",4,4,1,NA,2,"63",23,18,18,2,22,2,NA,NA,NA,2
"2208",51629875020004,39635553010690,NA,2005,"3",35,3,17,86659,"35_3_17_86659","2",4,5,1,NA,1,"63",23,14.5,14.5,2,25,1,NA,NA,2,NA
"2209",51629876020004,39635553010690,NA,2005,"3",35,3,17,86659,"35_3_17_86659","2",4,6,1,NA,2,"63",23,19.8,19.8,2,23,1,NA,NA,NA,3
"2210",51629877020004,39635553010690,NA,2005,"3",35,3,17,86659,"35_3_17_86659","2",4,7,1,NA,2,"63",23,18.7,18.7,2,28,2,NA,NA,NA,3
"2211",51629878020004,39635553010690,NA,2005,"3",35,3,17,86659,"35_3_17_86659","2",4,8,1,NA,1,"63",23,14.3,14.3,2,22,1,NA,NA,3,NA
"2212",51629879020004,39635553010690,NA,2005,"3",35,3,17,86659,"35_3_17_86659","2",4,9,1,NA,1,"106",23,8,8,2,29,1,NA,NA,2,NA
"2213",51629880020004,39635553010690,NA,2005,"3",35,3,17,86659,"35_3_17_86659","2",4,10,1,NA,1,"63",23,13.9,13.9,2,22,1,NA,NA,3,NA
"2214",51629881020004,39635553010690,NA,2005,"3",35,3,17,86659,"35_3_17_86659","2",4,11,1,NA,1,"63",23,2.1,2.1,2,7,1,NA,NA,5,NA
"2215",51631082020004,39635608010690,NA,2005,"3",35,3,17,92268,"35_3_17_92268","2",1,2,1,NA,1,"122",11,9.1,9.1,1,52,1,NA,71,3,NA
"2216",51631081020004,39635608010690,NA,2005,"3",35,3,17,92268,"35_3_17_92268","2",1,1,1,NA,1,"122",11,26.2,26.2,1,103,1,NA,130,3,NA
"2217",51631083020004,39635608010690,NA,2005,"3",35,3,17,92268,"35_3_17_92268","2",1,3,1,NA,1,"122",11,10.5,10.5,1,56,1,NA,NA,3,NA
"2218",51631084020004,39635608010690,NA,2005,"3",35,3,17,92268,"35_3_17_92268","2",1,4,1,NA,1,"122",11,5.3,5.3,1,25,1,NA,25,3,NA
"2219",51631085020004,39635608010690,NA,2005,"3",35,3,17,92268,"35_3_17_92268","2",2,1,1,NA,1,"122",11,7.5,7.5,1,43,1,NA,NA,3,NA
"2220",51631086020004,39635608010690,NA,2005,"3",35,3,17,92268,"35_3_17_92268","2",2,2,1,NA,2,"122",11,17.4,17.4,1,95,2,10,NA,NA,2
"2221",51631087020004,39635608010690,NA,2005,"3",35,3,17,92268,"35_3_17_92268","2",2,3,1,NA,2,"122",11,23.4,23.4,1,100,2,10,NA,NA,2
"2222",51631088020004,39635608010690,NA,2005,"3",35,3,17,92268,"35_3_17_92268","2",2,4,1,NA,1,"122",11,6.9,6.9,1,40,1,NA,NA,3,NA
"2223",51631089020004,39635608010690,NA,2005,"3",35,3,17,92268,"35_3_17_92268","2",2,5,1,NA,1,"122",11,5.2,5.2,1,43,1,NA,NA,4,NA
"2224",51631090020004,39635608010690,NA,2005,"3",35,3,17,92268,"35_3_17_92268","2",2,6,1,NA,1,"122",11,6.4,6.4,1,31,1,NA,NA,4,NA
"2225",51631091020004,39635608010690,NA,2005,"3",35,3,17,92268,"35_3_17_92268","2",2,7,1,NA,1,"122",11,15.2,15.2,1,72,1,NA,96,3,NA
"2226",51631092020004,39635608010690,NA,2005,"3",35,3,17,92268,"35_3_17_92268","2",2,8,1,NA,1,"122",11,8.3,8.3,1,40,1,NA,NA,4,NA
"2227",51631093020004,39635608010690,NA,2005,"3",35,3,17,92268,"35_3_17_92268","2",2,9,1,NA,1,"122",11,22.2,22.2,1,89,1,NA,115,3,NA
"2228",51631094020004,39635608010690,NA,2005,"3",35,3,17,92268,"35_3_17_92268","2",3,1,1,NA,1,"122",11,26.5,26.5,1,89,1,NA,153,3,NA
"2229",51631095020004,39635608010690,NA,2005,"3",35,3,17,92268,"35_3_17_92268","2",3,2,1,NA,1,"122",11,14.9,14.9,1,70,2,NA,NA,4,NA
"2230",51631096020004,39635608010690,NA,2005,"3",35,3,17,92268,"35_3_17_92268","2",3,3,1,NA,1,"122",11,5.7,5.7,1,22,1,NA,28,5,NA
"2231",51631097020004,39635608010690,NA,2005,"3",35,3,17,92268,"35_3_17_92268","2",3,4,1,NA,1,"122",11,16.8,16.8,1,75,1,NA,108,3,NA
"2232",51631098020004,39635608010690,NA,2005,"3",35,3,17,92268,"35_3_17_92268","2",3,5,1,NA,1,"122",11,14.8,14.8,1,69,1,NA,NA,4,NA
"2233",51631099020004,39635608010690,NA,2005,"3",35,3,17,92268,"35_3_17_92268","2",4,1,1,NA,1,"122",11,5.1,5.1,1,20,1,NA,NA,1,NA
"2234",51631100020004,39635608010690,NA,2005,"3",35,3,17,92268,"35_3_17_92268","2",4,2,1,NA,1,"122",11,5.9,5.9,1,33,1,NA,NA,4,NA
"2235",51631101020004,39635608010690,NA,2005,"3",35,3,17,92268,"35_3_17_92268","2",4,3,1,NA,1,"122",11,9,9,1,42,1,NA,NA,4,NA
"2236",51631102020004,39635608010690,NA,2005,"3",35,3,17,92268,"35_3_17_92268","2",4,4,1,NA,1,"122",11,5.9,5.9,1,38,1,NA,NA,4,NA
"2237",51631103020004,39635608010690,NA,2005,"3",35,3,17,92268,"35_3_17_92268","2",4,5,1,NA,1,"122",11,6.8,6.8,1,38,1,NA,NA,4,NA
"2238",51631104020004,39635608010690,NA,2005,"3",35,3,17,92268,"35_3_17_92268","2",4,6,1,NA,1,"122",11,7.5,7.5,1,44,1,NA,NA,4,NA
"2239",51631105020004,39635608010690,NA,2005,"3",35,3,17,92268,"35_3_17_92268","2",4,7,1,NA,1,"114",24,11.5,11.5,1,50,1,NA,55,4,NA
"2240",51631106020004,39635608010690,NA,2005,"3",35,3,17,92268,"35_3_17_92268","2",4,8,1,NA,1,"122",11,9.7,9.7,1,56,1,NA,55,4,NA
"2241",51631107020004,39635608010690,NA,2005,"3",35,3,17,92268,"35_3_17_92268","2",4,9,1,NA,1,"122",11,5.7,5.7,1,25,1,NA,NA,5,NA
"2242",51629365020004,39635539010690,NA,2005,"3",35,3,17,92383,"35_3_17_92383","2",2,1,1,NA,1,"63",23,33.3,33.3,2,35,1,NA,NA,3,NA
"2243",51631108020004,39635608010690,NA,2005,"3",35,3,17,92268,"35_3_17_92268","2",4,10,1,NA,1,"122",11,1.8,1.8,1,17,1,NA,NA,5,NA
"2244",51629363020004,39635539010690,NA,2005,"3",35,3,17,92383,"35_3_17_92383","2",1,1,1,NA,1,"63",23,8.9,8.9,2,21,1,NA,NA,4,NA
"2245",51629364020004,39635539010690,NA,2005,"3",35,3,17,92383,"35_3_17_92383","2",1,2,1,NA,1,"122",11,10.6,10.6,1,53,1,NA,105,3,NA
"2246",51629366020004,39635539010690,NA,2005,"3",35,3,17,92383,"35_3_17_92383","2",2,2,1,NA,1,"106",23,5.8,5.8,2,15,1,NA,NA,4,NA
"2247",51629367020004,39635539010690,NA,2005,"3",35,3,17,92383,"35_3_17_92383","2",3,1,1,NA,1,"114",24,17.5,17.5,1,54,1,NA,153,3,NA
"2248",51629368020004,39635539010690,NA,2005,"3",35,3,17,92383,"35_3_17_92383","2",4,1,1,NA,1,"814",48,7,7,2,29,1,NA,NA,4,NA
"2249",51629369020004,39635539010690,NA,2005,"3",35,3,17,92383,"35_3_17_92383","2",4,2,1,NA,1,"202",10,9.3,9.3,1,53,1,NA,80,3,NA
"2250",51629370020004,39635539010690,NA,2005,"3",35,3,17,92383,"35_3_17_92383","2",4,3,1,NA,1,"202",10,5.8,5.8,1,39,1,NA,98,4,NA
"2251",51629371020004,39635539010690,NA,2005,"3",35,3,17,92383,"35_3_17_92383","2",4,4,1,NA,1,"202",10,14.3,14.3,1,65,1,NA,95,3,NA
"2252",51629372020004,39635539010690,NA,2005,"3",35,3,17,92383,"35_3_17_92383","2",4,5,1,NA,1,"202",10,5.8,5.8,1,37,1,NA,NA,4,NA
"2253",51629373020004,39635539010690,NA,2005,"3",35,3,17,92383,"35_3_17_92383","2",4,6,1,NA,1,"202",10,7.2,7.2,1,46,1,NA,NA,3,NA
"2254",51629374020004,39635539010690,NA,2005,"3",35,3,17,92383,"35_3_17_92383","2",4,7,1,NA,1,"814",48,5.3,5.3,2,25,2,NA,NA,4,NA
"2255",51629375020004,39635539010690,NA,2005,"3",35,3,17,92383,"35_3_17_92383","2",4,8,1,NA,1,"202",10,1.5,1.5,1,11,1,NA,NA,5,NA
"2256",51653918020004,39636987010690,NA,2005,"3",35,3,51,80328,"35_3_51_80328","2",1,1,1,NA,1,"114",24,5,5,1,28,1,NA,42,3,NA
"2257",51653919020004,39636987010690,NA,2005,"3",35,3,51,80328,"35_3_51_80328","2",1,2,1,NA,1,"202",10,6.2,6.2,1,30,1,NA,42,3,NA
"2258",51653920020004,39636987010690,NA,2005,"3",35,3,51,80328,"35_3_51_80328","2",1,3,1,NA,1,"122",11,9.4,9.4,1,47,1,NA,88,3,NA
"2259",51653921020004,39636987010690,NA,2005,"3",35,3,51,80328,"35_3_51_80328","2",1,4,1,NA,1,"814",48,10.3,10.3,2,21,1,NA,NA,3,NA
"2260",51653922020004,39636987010690,NA,2005,"3",35,3,51,80328,"35_3_51_80328","2",1,5,1,NA,1,"202",10,5,5,1,24,1,NA,NA,3,NA
"2261",51653923020004,39636987010690,NA,2005,"3",35,3,51,80328,"35_3_51_80328","2",1,6,1,NA,1,"122",11,19.4,19.4,1,58,1,NA,140,3,NA
"2262",51653924020004,39636987010690,NA,2005,"3",35,3,51,80328,"35_3_51_80328","2",2,1,1,NA,1,"122",11,15.3,15.3,1,56,1,NA,130,3,NA
"2263",51653925020004,39636987010690,NA,2005,"3",35,3,51,80328,"35_3_51_80328","2",2,2,1,NA,1,"122",11,6.7,6.7,1,19,1,NA,65,3,NA
"2264",51653926020004,39636987010690,NA,2005,"3",35,3,51,80328,"35_3_51_80328","2",2,3,1,NA,2,"122",11,8.1,8.1,1,42,1,20,NA,NA,1
"2265",51653927020004,39636987010690,NA,2005,"3",35,3,51,80328,"35_3_51_80328","2",2,4,1,NA,1,"122",11,12.5,12.5,1,54,1,NA,92,3,NA
